id;acc;crs;name
552;0.9200;0.6544;feather_boa___boa
553;0.9800;0.8056;file___file_cabinet___filing_cabinet
554;1.0000;0.4028;fireboat
555;0.8800;0.7546;fire_engine___fire_truck
556;0.8600;0.7896;fire_screen___fireguard
557;0.9400;0.2309;flagpole___flagstaff
558;0.7800;0.3415;flute___transverse_flute
559;0.8400;0.6516;folding_chair
560;0.9400;0.3505;football_helmet
561;0.9400;0.7071;forklift
562;0.9400;0.6032;fountain
563;0.9800;0.5954;fountain_pen
564;0.9600;0.8571;four-poster
565;0.9800;0.8177;freight_car
566;0.9200;0.6677;French_horn___horn
567;0.8000;0.7402;frying_pan___frypan___skillet
568;1.0000;0.8110;fur_coat
569;0.9800;0.6953;garbage_truck___dustcart
570;0.9600;0.5963;gasmask___respirator___gas_helmet
571;0.9600;0.6676;gas_pump___gasoline_pump___petrol_pump___island_dispenser
572;0.9200;0.6595;goblet
573;0.9800;0.4616;go-kart
574;0.9400;0.4691;golf_ball
575;0.9600;0.6925;golfcart___golf_cart
576;1.0000;0.4438;gondola
577;0.9400;0.7184;gong___tam-tam
578;1.0000;0.5455;gown
579;0.9600;0.8114;grand_piano___grand
580;0.9600;0.8842;greenhouse___nursery___glasshouse
581;0.8800;0.4220;grille___radiator_grille
582;0.9000;0.9647;grocery_store___grocery___food_market___market
583;0.9800;0.8073;guillotine
584;0.7600;0.5485;hair_slide
585;0.8400;0.2854;hair_spray
586;0.9000;0.8054;half_track
587;0.7800;0.5466;hammer
588;0.8800;0.7873;hamper
589;0.8000;0.4467;hand_blower___blow_dryer___blow_drier___hair_dryer___hair_drier
590;0.8800;0.7331;hand-held_computer___hand-held_microcomputer
591;0.9400;0.9162;handkerchief___hankie___hanky___hankey
592;0.8800;0.7465;hard_disc___hard_disk___fixed_disk
593;0.9600;0.3232;harmonica___mouth_organ___harp___mouth_harp
594;0.9600;0.7843;harp
595;0.9800;0.7131;harvester___reaper
596;0.8200;0.5401;hatchet
597;0.8400;0.5925;holster
598;0.9800;0.5422;home_theater___home_theatre
599;0.8800;0.7710;honeycomb
600;0.7200;0.3981;hook___claw
601;0.9000;0.6533;hoopskirt___crinoline
602;0.9600;0.2243;horizontal_bar___high_bar
603;0.9800;0.6064;horse_cart___horse-cart
604;0.9800;0.8004;hourglass
605;0.9000;0.6065;iPod
606;0.9800;0.7064;iron___smoothing_iron
607;0.9800;0.7463;jack-o-lantern
608;0.8800;0.6794;jean___blue_jean___denim
609;0.8800;0.6645;jeep___landrover
610;0.9200;0.8852;jersey___T-shirt___tee_shirt
611;0.9200;0.7563;jigsaw_puzzle
612;0.9800;0.6553;jinrikisha___ricksha___rickshaw
613;0.9400;0.6288;joystick
614;0.9400;0.6153;kimono
615;0.8600;0.7406;knee_pad
616;0.8800;0.4520;knot
617;1.0000;0.6751;lab_coat___laboratory_coat
618;0.7200;0.4680;ladle
619;0.9000;0.6125;lampshade___lamp_shade
620;0.9000;0.7422;laptop___laptop_computer
621;0.9600;0.6411;lawn_mower___mower
622;0.7200;0.3744;lens_cap___lens_cover
623;0.6400;0.4384;letter_opener___paper_knife___paperknife
624;0.9400;0.8103;library
625;0.9800;0.6717;lifeboat
626;0.9000;0.4377;lighter___light___igniter___ignitor
627;0.9800;0.6551;limousine___limo
628;1.0000;0.7555;liner___ocean_liner
629;0.9200;0.4392;lipstick___lip_rouge
630;1.0000;0.5923;Loafer
631;0.9000;0.6859;lotion
632;0.7000;0.6415;loudspeaker___speaker___speaker_unit___loudspeaker_system___speaker_system
633;0.6000;0.4165;loupe___jeweler's_loupe
634;0.9400;0.8106;lumbermill___sawmill
635;0.8200;0.7225;magnetic_compass
636;1.0000;0.8946;mailbag___postbag
637;0.9400;0.6932;mailbox___letter_box
638;0.9400;0.4207;maillot
639;0.9400;0.3132;maillot___tank_suit
640;0.9600;0.8381;manhole_cover
641;0.9200;0.7822;maraca
642;0.9800;0.5826;marimba___xylophone
643;0.7400;0.5016;mask
644;0.9200;0.3323;matchstick
645;1.0000;0.4961;maypole
646;0.9600;0.8436;maze___labyrinth
647;0.9000;0.7270;measuring_cup
648;0.9400;0.6991;medicine_chest___medicine_cabinet
649;0.9400;0.5305;megalith___megalithic_structure
650;0.7000;0.3414;microphone___mike
651;0.7600;0.4982;microwave___microwave_oven
652;0.8400;0.7255;military_uniform
653;0.9000;0.6142;milk_can
654;0.9600;0.7599;minibus
655;0.8200;0.1590;miniskirt___mini
656;0.8400;0.7129;minivan
657;0.8600;0.5388;missile
658;0.9000;0.8275;mitten
659;0.9400;0.7284;mixing_bowl
660;0.8600;0.6544;mobile_home___manufactured_home
661;0.9400;0.9045;Model_T
662;0.9200;0.6190;modem
663;0.9200;0.8795;monastery
664;0.9200;0.4770;monitor
665;0.9600;0.6647;moped
666;0.9600;0.7569;mortar
667;0.8600;0.5442;mortarboard
668;1.0000;0.7996;mosque
669;1.0000;0.9054;mosquito_net
670;0.9800;0.7414;motor_scooter___scooter
671;0.9800;0.4766;mountain_bike___all-terrain_bike___off-roader
672;0.9800;0.5360;mountain_tent
673;0.8800;0.2632;mouse___computer_mouse
674;0.9400;0.5681;mousetrap
675;0.8800;0.6918;moving_van
676;0.8800;0.3740;muzzle
677;0.8000;0.1971;nail
678;0.8000;0.2455;neck_brace
679;1.0000;0.7369;necklace
680;0.8800;0.3711;nipple
681;0.8600;0.7235;notebook___notebook_computer
682;0.9200;0.5713;obelisk
683;0.9000;0.5160;oboe___hautboy___hautbois
684;0.8800;0.5786;ocarina___sweet_potato
685;0.9800;0.7081;odometer___hodometer___mileometer___milometer
686;0.8800;0.5798;oil_filter
687;0.9600;0.7129;organ___pipe_organ
688;0.9800;0.8893;oscilloscope___scope___cathode-ray_oscilloscope___CRO
689;0.8000;0.7103;overskirt
690;0.9600;0.6422;oxcart
691;0.8600;0.3266;oxygen_mask
692;0.8800;0.7844;packet
693;0.9200;0.3408;paddle___boat_paddle
694;0.9400;0.7389;paddlewheel___paddle_wheel
695;0.8800;0.5236;padlock
696;0.8800;0.5614;paintbrush
697;0.9400;0.7062;pajama___pyjama___pj's___jammies
698;1.0000;0.8472;palace
699;0.9000;0.5880;panpipe___pandean_pipe___syrinx
700;0.8400;0.5860;paper_towel
701;0.9600;0.5259;parachute___chute
702;1.0000;0.5040;parallel_bars___bars
703;0.9000;0.5724;park_bench
704;0.9600;0.6194;parking_meter
705;0.8400;0.7496;passenger_car___coach___carriage
706;0.7600;0.5750;patio___terrace
707;0.9400;0.6018;pay-phone___pay-station
708;0.9600;0.4989;pedestal___plinth___footstall
709;0.9600;0.7439;pencil_box___pencil_case
710;0.8000;0.3971;pencil_sharpener
711;0.9400;0.5938;perfume___essence
712;0.9200;0.7511;Petri_dish
713;1.0000;0.9266;photocopier
714;0.9200;0.4735;pick___plectrum___plectron
715;0.9000;0.1139;pickelhaube
716;0.9400;0.7257;picket_fence___paling
717;0.9200;0.7631;pickup___pickup_truck
718;0.8800;0.5808;pier
719;0.9400;0.7751;piggy_bank___penny_bank
720;0.9600;0.4963;pill_bottle
721;0.9000;0.8211;pillow
722;0.9200;0.0637;ping-pong_ball
723;0.9200;0.6886;pinwheel
724;0.9200;0.7941;pirate___pirate_ship
725;0.8000;0.6124;pitcher___ewer
726;0.9600;0.7532;plane___carpenter's_plane___woodworking_plane
727;1.0000;0.7043;planetarium
728;0.6600;0.5787;plastic_bag
729;0.8800;0.7034;plate_rack
730;0.9200;0.5729;plow___plough
731;0.7400;0.2973;plunger___plumber's_helper
732;0.8800;0.7389;Polaroid_camera___Polaroid_Land_camera
733;0.7600;0.2527;pole
734;0.9800;0.7476;police_van___police_wagon___paddy_wagon___patrol_wagon___wagon___black_Maria
735;0.8600;0.8579;poncho
736;0.9400;0.7174;pool_table___billiard_table___snooker_table
737;0.9400;0.5642;pop_bottle___soda_bottle
738;0.9600;0.5631;pot___flowerpot
739;1.0000;0.5071;potter's_wheel
740;0.6800;0.4349;power_drill
741;0.8600;0.8062;prayer_rug___prayer_mat
742;0.9000;0.7324;printer
743;0.9400;0.8205;prison___prison_house
744;0.8800;0.5422;projectile___missile
745;0.8200;0.7695;projector
746;0.9400;0.2400;puck___hockey_puck
747;0.8400;0.4320;punching_bag___punch_bag___punching_ball___punchball
748;0.9000;0.7623;purse
749;0.9000;0.5424;quill___quill_pen
750;0.9400;0.6697;quilt___comforter___comfort___puff
751;0.9800;0.4654;racer___race_car___racing_car
752;0.9400;0.1779;racket___racquet
753;0.8600;0.7288;radiator
754;0.9400;0.7800;radio___wireless
755;0.9600;0.7082;radio_telescope___radio_reflector
756;0.9400;0.4158;rain_barrel
757;0.9400;0.7742;recreational_vehicle___RV___R.V.
758;0.8000;0.3427;reel
759;0.9400;0.7056;reflex_camera
760;0.9200;0.8379;refrigerator___icebox
761;0.9000;0.7041;remote_control___remote
762;0.7000;0.9477;restaurant___eating_house___eating_place___eatery
763;0.9800;0.8180;revolver___six-gun___six-shooter
764;0.6800;0.5459;rifle
765;0.8800;0.6913;rocking_chair___rocker
766;0.9400;0.7409;rotisserie
767;0.8000;0.2169;rubber_eraser___rubber___pencil_eraser
768;0.9200;0.2051;rugby_ball
769;0.8600;0.7231;rule___ruler
770;0.9400;0.7989;running_shoe
771;0.9200;0.8632;safe
772;0.7200;0.3801;safety_pin
773;0.9200;0.6714;saltshaker___salt_shaker
774;0.9000;0.6698;sandal
775;0.8400;0.3898;sarong
776;0.8400;0.4425;sax___saxophone
777;0.9800;0.8182;scabbard
778;0.8000;0.7154;scale___weighing_machine
779;1.0000;0.7366;school_bus
780;0.9600;0.8829;schooner
781;0.9800;0.5055;scoreboard
782;0.7200;0.4711;screen___CRT_screen
783;0.9800;0.5702;screw
784;0.5600;0.3159;screwdriver
785;0.9600;0.3909;seat_belt___seatbelt
786;0.9000;0.7261;sewing_machine
787;0.8400;0.7019;shield___buckler
788;0.9200;0.8320;shoe_shop___shoe-shop___shoe_store
789;0.9800;0.5723;shoji
790;0.9400;0.7222;shopping_basket
791;0.8800;0.6756;shopping_cart
792;0.8400;0.4514;shovel
793;0.8800;0.3807;shower_cap
794;0.8400;0.8550;shower_curtain
795;0.9400;0.2244;ski
796;0.8800;0.5377;ski_mask
797;0.8200;0.8434;sleeping_bag
798;0.9000;0.7436;slide_rule___slipstick
799;0.7000;0.4786;sliding_door
800;0.9400;0.7775;slot___one-armed_bandit
801;0.9600;0.1883;snorkel
802;1.0000;0.3807;snowmobile
803;1.0000;0.5017;snowplow___snowplough
804;0.9200;0.4506;soap_dispenser
805;0.9600;0.6183;soccer_ball
806;0.7800;0.6217;sock
807;0.9600;0.6881;solar_dish___solar_collector___solar_furnace
808;0.9000;0.5529;sombrero
809;0.9400;0.8301;soup_bowl
810;0.9200;0.1491;space_bar
811;0.8000;0.6311;space_heater
812;0.9800;0.5298;space_shuttle
813;0.7200;0.5488;spatula
814;1.0000;0.3895;speedboat
815;0.9400;0.9432;spider_web___spider's_web
816;0.9800;0.7018;spindle
817;0.9600;0.6643;sports_car___sport_car
818;0.6600;0.3892;spotlight___spot
819;0.8800;0.7716;stage
820;1.0000;0.6904;steam_locomotive
821;0.9800;0.6934;steel_arch_bridge
822;0.9000;0.3906;steel_drum
823;0.8800;0.4952;stethoscope
824;0.9000;0.8133;stole
825;0.8600;0.8509;stone_wall
826;0.9200;0.6859;stopwatch___stop_watch
827;0.8600;0.6874;stove
828;0.8600;0.7111;strainer
829;0.9400;0.5044;streetcar___tram___tramcar___trolley___trolley_car
830;0.8800;0.3874;stretcher
831;0.9600;0.6617;studio_couch___day_bed
832;0.9200;0.6225;stupa___tope
833;0.9800;0.7462;submarine___pigboat___sub___U-boat
834;0.8400;0.5587;suit___suit_of_clothes
835;0.8600;0.6493;sundial
836;0.6200;0.2931;sunglass
837;0.5600;0.1978;sunglasses___dark_glasses___shades
838;0.8000;0.4180;sunscreen___sunblock___sun_blocker
839;0.9000;0.7796;suspension_bridge
840;0.9600;0.6445;swab___swob___mop
841;0.7200;0.8119;sweatshirt
842;0.8800;0.1199;swimming_trunks___bathing_trunks
843;0.9400;0.4927;swing
844;0.8800;0.1960;switch___electric_switch___electrical_switch
845;0.8200;0.4280;syringe
846;0.9000;0.6231;table_lamp
847;0.9800;0.8454;tank___army_tank___armored_combat_vehicle___armoured_combat_vehicle
848;0.9000;0.6942;tape_player
849;1.0000;0.7718;teapot
850;0.8600;0.7743;teddy___teddy_bear
851;0.9600;0.5678;television___television_system
852;0.9200;0.4443;tennis_ball
853;0.9200;0.7166;thatch___thatched_roof
854;0.9400;0.7717;theater_curtain___theatre_curtain
855;0.7800;0.3810;thimble
856;0.9000;0.6896;thresher___thrasher___threshing_machine
857;0.8400;0.5622;throne
858;0.7800;0.7420;tile_roof
859;0.7800;0.6980;toaster
860;0.7400;0.8396;tobacco_shop___tobacconist_shop___tobacconist
861;0.8800;0.5445;toilet_seat
862;0.9200;0.2996;torch
863;0.9800;0.7314;totem_pole
864;0.8600;0.6436;tow_truck___tow_car___wrecker
865;0.8600;0.9556;toyshop
866;0.9800;0.7899;tractor
867;0.9800;0.4428;trailer_truck___tractor_trailer___trucking_rig___rig___articulated_lorry___semi
868;0.7400;0.8004;tray
869;0.8800;0.6609;trench_coat
870;0.9800;0.6021;tricycle___trike___velocipede
871;0.9600;0.7819;trimaran
872;0.9000;0.5338;tripod
873;0.9800;0.6635;triumphal_arch
874;1.0000;0.5358;trolleybus___trolley_coach___trackless_trolley
875;0.8600;0.5452;trombone
876;0.8800;0.6732;tub___vat
877;0.9200;0.5945;turnstile
878;1.0000;0.6466;typewriter_keyboard
879;0.7400;0.5317;umbrella
880;0.9600;0.2499;unicycle___monocycle
881;0.9400;0.9024;upright___upright_piano
882;0.9400;0.5588;vacuum___vacuum_cleaner
883;0.8000;0.5080;vase
884;0.9800;0.5957;vault
885;0.5200;0.7949;velvet
886;0.9800;0.8817;vending_machine
887;0.8800;0.7157;vestment
888;0.8800;0.7175;viaduct
889;0.8400;0.5579;violin___fiddle
890;1.0000;0.0602;volleyball
891;0.8600;0.7731;waffle_iron
892;0.9200;0.5873;wall_clock
893;0.9200;0.7672;wallet___billfold___notecase___pocketbook
894;0.9200;0.8938;wardrobe___closet___press
895;0.9600;0.7113;warplane___military_plane
896;1.0000;0.6450;washbasin___handbasin___washbowl___lavabo___wash-hand_basin
897;0.8800;0.7269;washer___automatic_washer___washing_machine
898;0.7800;0.4566;water_bottle
899;0.7800;0.6558;water_jug
900;0.9400;0.6462;water_tower
901;0.8200;0.6722;whiskey_jug
902;0.9400;0.4735;whistle
903;0.8800;0.7328;wig
904;0.8000;0.8448;window_screen
905;0.8800;0.7081;window_shade
906;0.7000;0.3010;Windsor_tie
907;0.8000;0.5038;wine_bottle
908;0.9600;0.3750;wing
909;0.8600;0.6976;wok
910;0.9400;0.5583;wooden_spoon
911;0.8600;0.8692;wool___woolen___woollen
912;0.9200;0.7766;worm_fence___snake_fence___snake-rail_fence___Virginia_fence
913;0.9800;0.7177;wreck
914;0.9800;0.6750;yawl
915;1.0000;0.7015;yurt
916;1.0000;0.9523;web_site___website___internet_site___site
917;0.8800;0.6723;comic_book
918;0.9200;0.5979;crossword_puzzle___crossword
919;0.9000;0.4889;street_sign
920;0.9200;0.3031;traffic_light___traffic_signal___stoplight
921;0.9000;0.9051;book_jacket___dust_cover___dust_jacket___dust_wrapper
922;0.9400;0.8901;menu
923;0.9200;0.7455;plate
924;0.9800;0.6612;guacamole
925;0.9200;0.6649;consomme
926;1.0000;0.6971;hot_pot___hotpot
927;1.0000;0.8014;trifle
928;0.9600;0.5687;ice_cream___icecream
929;0.9400;0.2956;ice_lolly___lolly___lollipop___popsicle
930;0.9400;0.6825;French_loaf
931;0.9200;0.7517;bagel___beigel
932;0.8800;0.6298;pretzel
933;1.0000;0.7928;cheeseburger
934;0.9400;0.6391;hotdog___hot_dog___red_hot
935;0.8600;0.7612;mashed_potato
936;0.9800;0.6618;head_cabbage
937;0.9600;0.7401;broccoli
938;0.9600;0.7522;cauliflower
939;1.0000;0.5060;zucchini___courgette
940;0.9400;0.8055;spaghetti_squash
941;0.9600;0.7674;acorn_squash
942;0.9400;0.6490;butternut_squash
943;0.9800;0.5342;cucumber___cuke
944;0.9600;0.8074;artichoke___globe_artichoke
945;0.9600;0.5679;bell_pepper
946;0.9400;0.7610;cardoon
947;0.9800;0.5858;mushroom
948;0.9600;0.6437;Granny_Smith
949;0.9200;0.4575;strawberry
950;0.9000;0.6041;orange
951;0.9400;0.5698;lemon
952;0.9000;0.6730;fig
953;0.9600;0.6158;pineapple___ananas
954;0.9800;0.5576;banana
955;1.0000;0.6538;jackfruit___jak___jack
956;1.0000;0.6913;custard_apple
957;0.9200;0.6798;pomegranate
958;0.9400;0.4181;hay
959;0.9600;0.7890;carbonara
960;0.8200;0.6116;chocolate_sauce___chocolate_syrup
961;0.7600;0.5739;dough
962;0.9200;0.5836;meat_loaf___meatloaf
963;0.8600;0.8286;pizza___pizza_pie
964;0.9200;0.7466;potpie
965;1.0000;0.6356;burrito
966;0.8600;0.4529;red_wine
967;0.9200;0.5465;espresso
968;0.7400;0.5191;cup
969;0.7800;0.5456;eggnog
970;0.9200;0.5007;alp
971;0.9000;0.3866;bubble
972;1.0000;0.7421;cliff___drop___drop-off
973;0.9400;0.5218;coral_reef
974;1.0000;0.4537;geyser
975;0.9800;0.4126;lakeside___lakeshore
976;0.9600;0.5751;promontory___headland___head___foreland
977;0.9400;0.5191;sandbar___sand_bar
978;0.8800;0.5829;seashore___coast___seacoast___sea-coast
979;0.9800;0.6968;valley___vale
980;0.9400;0.5473;volcano
981;0.9600;0.4669;ballplayer___baseball_player
982;0.8400;0.5735;groom___bridegroom
983;0.9600;0.5676;scuba_diver
984;0.9800;0.6105;rapeseed
985;0.9800;0.7558;daisy
986;1.0000;0.5014;yellow_lady's_slipper___yellow_lady-slipper___Cypripedium_calceolus___Cypripedium_parviflorum
987;0.9000;0.5713;corn
988;1.0000;0.3940;acorn
989;1.0000;0.3296;hip___rose_hip___rosehip
990;1.0000;0.5681;buckeye___horse_chestnut___conker
991;0.9800;0.7536;coral_fungus
992;0.9600;0.6516;agaric
993;1.0000;0.7432;gyromitra
994;0.9600;0.6183;stinkhorn___carrion_fungus
995;1.0000;0.6650;earthstar
996;0.9800;0.8197;hen-of-the-woods___hen_of_the_woods___Polyporus_frondosus___Grifola_frondosa
997;0.9400;0.6852;bolete
998;0.9600;0.5995;ear___spike___capitulum
999;0.7200;0.4376;toilet_tissue___toilet_paper___bathroom_tissue
