id;acc;crs;name
552;0.9200;0.6973;feather_boa___boa
553;0.9800;0.8349;file___file_cabinet___filing_cabinet
554;1.0000;0.4936;fireboat
555;0.8800;0.8162;fire_engine___fire_truck
556;0.8200;0.8388;fire_screen___fireguard
557;0.9200;0.2485;flagpole___flagstaff
558;0.8000;0.3918;flute___transverse_flute
559;0.9600;0.7363;folding_chair
560;0.9600;0.3333;football_helmet
561;0.9600;0.7633;forklift
562;0.9200;0.6054;fountain
563;0.9800;0.6805;fountain_pen
564;0.9600;0.8984;four-poster
565;1.0000;0.8089;freight_car
566;0.9400;0.6860;French_horn___horn
567;0.8600;0.8016;frying_pan___frypan___skillet
568;0.9800;0.8493;fur_coat
569;0.9800;0.7679;garbage_truck___dustcart
570;0.9800;0.6779;gasmask___respirator___gas_helmet
571;0.9600;0.7383;gas_pump___gasoline_pump___petrol_pump___island_dispenser
572;0.9200;0.7349;goblet
573;0.9600;0.5220;go-kart
574;0.9600;0.4209;golf_ball
575;0.9000;0.7787;golfcart___golf_cart
576;1.0000;0.5084;gondola
577;0.9400;0.6889;gong___tam-tam
578;0.9800;0.6306;gown
579;0.9600;0.8880;grand_piano___grand
580;0.9800;0.9138;greenhouse___nursery___glasshouse
581;0.8800;0.4386;grille___radiator_grille
582;0.9400;0.9734;grocery_store___grocery___food_market___market
583;0.9000;0.8494;guillotine
584;0.7200;0.6431;hair_slide
585;0.9000;0.3304;hair_spray
586;0.9200;0.8512;half_track
587;0.8600;0.6248;hammer
588;0.9000;0.8215;hamper
589;0.8600;0.5494;hand_blower___blow_dryer___blow_drier___hair_dryer___hair_drier
590;0.8600;0.7983;hand-held_computer___hand-held_microcomputer
591;0.9600;0.9272;handkerchief___hankie___hanky___hankey
592;0.8800;0.7972;hard_disc___hard_disk___fixed_disk
593;0.9800;0.3660;harmonica___mouth_organ___harp___mouth_harp
594;0.9800;0.7851;harp
595;1.0000;0.7578;harvester___reaper
596;0.9200;0.6158;hatchet
597;0.8400;0.6422;holster
598;0.8600;0.5676;home_theater___home_theatre
599;0.8200;0.8022;honeycomb
600;0.7200;0.4635;hook___claw
601;0.9400;0.7173;hoopskirt___crinoline
602;0.9800;0.2303;horizontal_bar___high_bar
603;0.9800;0.7207;horse_cart___horse-cart
604;0.9800;0.8198;hourglass
605;0.9600;0.6890;iPod
606;0.9600;0.7569;iron___smoothing_iron
607;0.9600;0.6836;jack-o-lantern
608;0.8400;0.6661;jean___blue_jean___denim
609;0.9400;0.7774;jeep___landrover
610;0.9600;0.9074;jersey___T-shirt___tee_shirt
611;0.9800;0.7598;jigsaw_puzzle
612;1.0000;0.7845;jinrikisha___ricksha___rickshaw
613;0.9800;0.7256;joystick
614;0.9800;0.7192;kimono
615;0.8600;0.7804;knee_pad
616;0.8800;0.4155;knot
617;0.9800;0.7483;lab_coat___laboratory_coat
618;0.8000;0.5699;ladle
619;0.8600;0.6259;lampshade___lamp_shade
620;0.9000;0.7549;laptop___laptop_computer
621;0.9800;0.7398;lawn_mower___mower
622;0.8200;0.3999;lens_cap___lens_cover
623;0.7000;0.5107;letter_opener___paper_knife___paperknife
624;0.9600;0.8239;library
625;0.9800;0.6778;lifeboat
626;0.9600;0.5626;lighter___light___igniter___ignitor
627;0.9000;0.7558;limousine___limo
628;0.9600;0.7547;liner___ocean_liner
629;0.9400;0.4865;lipstick___lip_rouge
630;0.9600;0.5634;Loafer
631;0.9600;0.7421;lotion
632;0.8200;0.6803;loudspeaker___speaker___speaker_unit___loudspeaker_system___speaker_system
633;0.7400;0.5137;loupe___jeweler's_loupe
634;0.9200;0.8623;lumbermill___sawmill
635;0.8400;0.8123;magnetic_compass
636;0.9200;0.9031;mailbag___postbag
637;0.9400;0.7350;mailbox___letter_box
638;0.9600;0.5253;maillot
639;0.9400;0.3949;maillot___tank_suit
640;0.9800;0.8593;manhole_cover
641;0.9200;0.8250;maraca
642;0.9800;0.6350;marimba___xylophone
643;0.8200;0.5477;mask
644;0.9200;0.3726;matchstick
645;1.0000;0.4867;maypole
646;0.9200;0.8259;maze___labyrinth
647;0.8600;0.7565;measuring_cup
648;0.9200;0.7307;medicine_chest___medicine_cabinet
649;0.9200;0.5319;megalith___megalithic_structure
650;0.8000;0.4499;microphone___mike
651;0.8200;0.5488;microwave___microwave_oven
652;0.9000;0.8075;military_uniform
653;0.8600;0.6600;milk_can
654;0.9600;0.8508;minibus
655;0.8200;0.2304;miniskirt___mini
656;0.8000;0.8266;minivan
657;0.9400;0.5669;missile
658;0.8800;0.8507;mitten
659;0.9200;0.7714;mixing_bowl
660;0.9200;0.6847;mobile_home___manufactured_home
661;1.0000;0.9408;Model_T
662;0.9000;0.6798;modem
663;0.9000;0.9060;monastery
664;0.9000;0.5141;monitor
665;0.9600;0.7353;moped
666;0.9800;0.8488;mortar
667;0.9000;0.6111;mortarboard
668;1.0000;0.8280;mosque
669;0.9800;0.8971;mosquito_net
670;1.0000;0.8008;motor_scooter___scooter
671;0.9200;0.5427;mountain_bike___all-terrain_bike___off-roader
672;0.9800;0.5658;mountain_tent
673;0.9600;0.3274;mouse___computer_mouse
674;0.9200;0.6850;mousetrap
675;0.8000;0.7947;moving_van
676;0.8800;0.4697;muzzle
677;0.8000;0.2639;nail
678;0.7600;0.3268;neck_brace
679;1.0000;0.7750;necklace
680;0.9800;0.4224;nipple
681;0.8800;0.7731;notebook___notebook_computer
682;0.9600;0.5515;obelisk
683;0.8800;0.5978;oboe___hautboy___hautbois
684;0.9400;0.6162;ocarina___sweet_potato
685;1.0000;0.7172;odometer___hodometer___mileometer___milometer
686;0.9000;0.6864;oil_filter
687;0.9200;0.7098;organ___pipe_organ
688;1.0000;0.9093;oscilloscope___scope___cathode-ray_oscilloscope___CRO
689;0.8000;0.7247;overskirt
690;0.9600;0.7624;oxcart
691;0.9200;0.3980;oxygen_mask
692;0.8000;0.8411;packet
693;0.9600;0.4221;paddle___boat_paddle
694;0.9400;0.7517;paddlewheel___paddle_wheel
695;0.9600;0.6208;padlock
696;0.9200;0.6425;paintbrush
697;0.9200;0.7943;pajama___pyjama___pj's___jammies
698;0.9800;0.8611;palace
699;0.9200;0.6274;panpipe___pandean_pipe___syrinx
700;0.8600;0.6688;paper_towel
701;0.9600;0.4957;parachute___chute
702;0.9800;0.5237;parallel_bars___bars
703;0.9200;0.6503;park_bench
704;1.0000;0.6871;parking_meter
705;0.9200;0.8018;passenger_car___coach___carriage
706;0.8200;0.6398;patio___terrace
707;0.9600;0.6673;pay-phone___pay-station
708;0.9400;0.5539;pedestal___plinth___footstall
709;0.9200;0.7944;pencil_box___pencil_case
710;0.8600;0.4860;pencil_sharpener
711;0.9400;0.7158;perfume___essence
712;0.8600;0.7886;Petri_dish
713;1.0000;0.9346;photocopier
714;0.9200;0.5277;pick___plectrum___plectron
715;0.8800;0.1296;pickelhaube
716;0.9600;0.7505;picket_fence___paling
717;0.9400;0.8522;pickup___pickup_truck
718;0.9200;0.6297;pier
719;0.9400;0.7802;piggy_bank___penny_bank
720;0.9200;0.5985;pill_bottle
721;0.9400;0.8556;pillow
722;0.9400;0.0735;ping-pong_ball
723;0.9400;0.6987;pinwheel
724;0.9400;0.7810;pirate___pirate_ship
725;0.8800;0.7369;pitcher___ewer
726;0.9400;0.7997;plane___carpenter's_plane___woodworking_plane
727;1.0000;0.7529;planetarium
728;0.7400;0.6293;plastic_bag
729;0.7600;0.7439;plate_rack
730;0.9200;0.6436;plow___plough
731;0.8400;0.4019;plunger___plumber's_helper
732;0.9600;0.8192;Polaroid_camera___Polaroid_Land_camera
733;0.9200;0.2849;pole
734;0.9000;0.8149;police_van___police_wagon___paddy_wagon___patrol_wagon___wagon___black_Maria
735;0.8800;0.8804;poncho
736;0.9400;0.7160;pool_table___billiard_table___snooker_table
737;0.9400;0.6075;pop_bottle___soda_bottle
738;0.9600;0.6597;pot___flowerpot
739;0.9600;0.5574;potter's_wheel
740;0.7800;0.5561;power_drill
741;0.8800;0.8046;prayer_rug___prayer_mat
742;0.9200;0.7869;printer
743;0.9800;0.8472;prison___prison_house
744;0.9600;0.5693;projectile___missile
745;0.8400;0.8417;projector
746;0.9600;0.2636;puck___hockey_puck
747;0.9000;0.4742;punching_bag___punch_bag___punching_ball___punchball
748;0.9000;0.8230;purse
749;0.9600;0.6243;quill___quill_pen
750;0.8800;0.7245;quilt___comforter___comfort___puff
751;0.9600;0.5495;racer___race_car___racing_car
752;0.9400;0.2570;racket___racquet
753;0.9200;0.7772;radiator
754;0.9400;0.8328;radio___wireless
755;0.9600;0.7023;radio_telescope___radio_reflector
756;0.9400;0.4778;rain_barrel
757;0.9800;0.8319;recreational_vehicle___RV___R.V.
758;0.8800;0.4546;reel
759;0.9600;0.7676;reflex_camera
760;0.9600;0.8785;refrigerator___icebox
761;0.9400;0.7264;remote_control___remote
762;0.6800;0.9684;restaurant___eating_house___eating_place___eatery
763;1.0000;0.8661;revolver___six-gun___six-shooter
764;0.8200;0.6059;rifle
765;0.9200;0.7462;rocking_chair___rocker
766;0.9200;0.7945;rotisserie
767;0.8600;0.2672;rubber_eraser___rubber___pencil_eraser
768;0.9800;0.2284;rugby_ball
769;0.9000;0.7291;rule___ruler
770;0.9600;0.7909;running_shoe
771;0.9200;0.8923;safe
772;0.7600;0.4561;safety_pin
773;0.8800;0.7642;saltshaker___salt_shaker
774;0.9000;0.7048;sandal
775;0.8400;0.4605;sarong
776;0.9200;0.4719;sax___saxophone
777;0.9400;0.8445;scabbard
778;0.8800;0.8155;scale___weighing_machine
779;1.0000;0.7410;school_bus
780;1.0000;0.8378;schooner
781;1.0000;0.5174;scoreboard
782;0.8000;0.4946;screen___CRT_screen
783;1.0000;0.5490;screw
784;0.6800;0.4094;screwdriver
785;0.9400;0.5389;seat_belt___seatbelt
786;0.9200;0.8011;sewing_machine
787;0.8200;0.7620;shield___buckler
788;1.0000;0.8585;shoe_shop___shoe-shop___shoe_store
789;1.0000;0.5522;shoji
790;0.9000;0.7695;shopping_basket
791;0.9400;0.6868;shopping_cart
792;0.8600;0.5559;shovel
793;0.9200;0.3968;shower_cap
794;0.9600;0.8566;shower_curtain
795;0.9600;0.2950;ski
796;0.9400;0.5527;ski_mask
797;0.8400;0.8641;sleeping_bag
798;0.8800;0.7357;slide_rule___slipstick
799;0.8000;0.5156;sliding_door
800;0.9600;0.7966;slot___one-armed_bandit
801;1.0000;0.2299;snorkel
802;1.0000;0.5280;snowmobile
803;0.9600;0.6313;snowplow___snowplough
804;0.9400;0.5829;soap_dispenser
805;0.9800;0.5971;soccer_ball
806;0.7800;0.6549;sock
807;0.8800;0.7419;solar_dish___solar_collector___solar_furnace
808;0.9000;0.5843;sombrero
809;0.9400;0.8960;soup_bowl
810;0.8600;0.1575;space_bar
811;0.8600;0.6856;space_heater
812;0.9800;0.5573;space_shuttle
813;0.8800;0.6439;spatula
814;1.0000;0.5051;speedboat
815;0.9200;0.9514;spider_web___spider's_web
816;1.0000;0.8081;spindle
817;0.9600;0.7296;sports_car___sport_car
818;0.6400;0.4878;spotlight___spot
819;0.9000;0.7990;stage
820;1.0000;0.7198;steam_locomotive
821;0.9800;0.7081;steel_arch_bridge
822;0.9400;0.4512;steel_drum
823;0.9200;0.6056;stethoscope
824;0.9200;0.8667;stole
825;0.9200;0.8676;stone_wall
826;0.9200;0.8114;stopwatch___stop_watch
827;0.8600;0.7633;stove
828;0.8600;0.7806;strainer
829;0.9600;0.6166;streetcar___tram___tramcar___trolley___trolley_car
830;0.8600;0.4903;stretcher
831;0.9800;0.7264;studio_couch___day_bed
832;0.9600;0.6495;stupa___tope
833;0.9600;0.7964;submarine___pigboat___sub___U-boat
834;0.9000;0.6493;suit___suit_of_clothes
835;0.9000;0.7382;sundial
836;0.8400;0.3693;sunglass
837;0.7400;0.2483;sunglasses___dark_glasses___shades
838;0.8000;0.4872;sunscreen___sunblock___sun_blocker
839;0.9200;0.8084;suspension_bridge
840;1.0000;0.7212;swab___swob___mop
841;0.8000;0.8777;sweatshirt
842;0.8800;0.1650;swimming_trunks___bathing_trunks
843;0.9600;0.5777;swing
844;0.8600;0.2559;switch___electric_switch___electrical_switch
845;0.8800;0.5403;syringe
846;0.9400;0.6832;table_lamp
847;0.9800;0.8720;tank___army_tank___armored_combat_vehicle___armoured_combat_vehicle
848;0.9600;0.7295;tape_player
849;1.0000;0.8642;teapot
850;0.9600;0.8134;teddy___teddy_bear
851;0.9000;0.6411;television___television_system
852;0.9400;0.4446;tennis_ball
853;0.9400;0.6666;thatch___thatched_roof
854;0.9200;0.7602;theater_curtain___theatre_curtain
855;0.8000;0.4454;thimble
856;0.9800;0.7652;thresher___thrasher___threshing_machine
857;0.8800;0.6177;throne
858;0.9200;0.7500;tile_roof
859;0.8800;0.7750;toaster
860;0.8600;0.8817;tobacco_shop___tobacconist_shop___tobacconist
861;0.9600;0.6237;toilet_seat
862;0.8800;0.3551;torch
863;1.0000;0.7130;totem_pole
864;0.9200;0.7479;tow_truck___tow_car___wrecker
865;1.0000;0.9658;toyshop
866;0.9800;0.8121;tractor
867;0.9600;0.5171;trailer_truck___tractor_trailer___trucking_rig___rig___articulated_lorry___semi
868;0.7800;0.8868;tray
869;0.9000;0.7522;trench_coat
870;0.9800;0.7238;tricycle___trike___velocipede
871;0.9800;0.7894;trimaran
872;0.9600;0.6212;tripod
873;0.9600;0.6820;triumphal_arch
874;1.0000;0.6351;trolleybus___trolley_coach___trackless_trolley
875;0.9200;0.6159;trombone
876;0.8800;0.7423;tub___vat
877;0.9600;0.6446;turnstile
878;1.0000;0.6301;typewriter_keyboard
879;0.8600;0.5417;umbrella
880;0.9400;0.3185;unicycle___monocycle
881;0.9400;0.9366;upright___upright_piano
882;0.9200;0.6621;vacuum___vacuum_cleaner
883;0.8200;0.6340;vase
884;0.9800;0.5856;vault
885;0.5400;0.8554;velvet
886;1.0000;0.8773;vending_machine
887;0.8000;0.7364;vestment
888;0.9400;0.7403;viaduct
889;0.9200;0.6262;violin___fiddle
890;1.0000;0.0814;volleyball
891;0.8400;0.8424;waffle_iron
892;0.9200;0.6815;wall_clock
893;0.8800;0.8305;wallet___billfold___notecase___pocketbook
894;0.8800;0.8980;wardrobe___closet___press
895;0.9800;0.7284;warplane___military_plane
896;0.9800;0.7310;washbasin___handbasin___washbowl___lavabo___wash-hand_basin
897;0.9000;0.7912;washer___automatic_washer___washing_machine
898;0.8000;0.5386;water_bottle
899;0.8800;0.7423;water_jug
900;0.9800;0.6396;water_tower
901;0.7600;0.7497;whiskey_jug
902;0.9200;0.5405;whistle
903;0.9400;0.7833;wig
904;0.8400;0.8603;window_screen
905;0.8400;0.7155;window_shade
906;0.6600;0.3583;Windsor_tie
907;0.9000;0.5745;wine_bottle
908;0.9800;0.3686;wing
909;0.9200;0.7545;wok
910;0.9600;0.6431;wooden_spoon
911;0.8600;0.8952;wool___woolen___woollen
912;0.9200;0.8033;worm_fence___snake_fence___snake-rail_fence___Virginia_fence
913;0.9800;0.7633;wreck
914;0.9800;0.6673;yawl
915;1.0000;0.7245;yurt
916;1.0000;0.9676;web_site___website___internet_site___site
917;0.9000;0.7210;comic_book
918;0.9400;0.6282;crossword_puzzle___crossword
919;0.9200;0.5281;street_sign
920;0.9600;0.2996;traffic_light___traffic_signal___stoplight
921;0.9000;0.9298;book_jacket___dust_cover___dust_jacket___dust_wrapper
922;0.9800;0.9014;menu
923;0.8800;0.8235;plate
924;0.9600;0.6820;guacamole
925;0.8800;0.7418;consomme
926;1.0000;0.7375;hot_pot___hotpot
927;0.9800;0.8293;trifle
928;0.9200;0.6590;ice_cream___icecream
929;0.9000;0.3513;ice_lolly___lolly___lollipop___popsicle
930;0.9200;0.6890;French_loaf
931;0.9600;0.7735;bagel___beigel
932;0.9400;0.6767;pretzel
933;1.0000;0.8217;cheeseburger
934;0.9800;0.7214;hotdog___hot_dog___red_hot
935;0.8800;0.7480;mashed_potato
936;0.9800;0.6681;head_cabbage
937;0.9800;0.7118;broccoli
938;1.0000;0.7071;cauliflower
939;0.9600;0.4984;zucchini___courgette
940;0.9800;0.8168;spaghetti_squash
941;0.9800;0.7744;acorn_squash
942;0.9400;0.6810;butternut_squash
943;0.9600;0.5525;cucumber___cuke
944;0.9600;0.8211;artichoke___globe_artichoke
945;0.9800;0.5507;bell_pepper
946;0.9400;0.7803;cardoon
947;1.0000;0.6290;mushroom
948;0.9800;0.6494;Granny_Smith
949;0.8400;0.4686;strawberry
950;0.9400;0.5823;orange
951;0.9800;0.5694;lemon
952;0.9600;0.6848;fig
953;0.9800;0.6964;pineapple___ananas
954;1.0000;0.5340;banana
955;0.9800;0.6224;jackfruit___jak___jack
956;1.0000;0.6973;custard_apple
957;0.9200;0.7047;pomegranate
958;0.9200;0.4022;hay
959;0.9600;0.7937;carbonara
960;0.7600;0.6971;chocolate_sauce___chocolate_syrup
961;0.8000;0.6022;dough
962;0.8400;0.6180;meat_loaf___meatloaf
963;0.8600;0.8227;pizza___pizza_pie
964;0.9000;0.7913;potpie
965;0.9800;0.7109;burrito
966;0.8400;0.5284;red_wine
967;0.8800;0.6802;espresso
968;0.8200;0.6351;cup
969;0.7800;0.6678;eggnog
970;0.9200;0.4676;alp
971;0.9800;0.3652;bubble
972;1.0000;0.8068;cliff___drop___drop-off
973;0.9400;0.5415;coral_reef
974;1.0000;0.4108;geyser
975;0.8400;0.5054;lakeside___lakeshore
976;0.9200;0.6297;promontory___headland___head___foreland
977;0.9000;0.5806;sandbar___sand_bar
978;0.8400;0.6795;seashore___coast___seacoast___sea-coast
979;1.0000;0.7443;valley___vale
980;0.9400;0.5685;volcano
981;0.9200;0.6543;ballplayer___baseball_player
982;0.9200;0.6747;groom___bridegroom
983;0.9600;0.7049;scuba_diver
984;1.0000;0.5905;rapeseed
985;0.9800;0.7799;daisy
986;1.0000;0.5215;yellow_lady's_slipper___yellow_lady-slipper___Cypripedium_calceolus___Cypripedium_parviflorum
987;0.9600;0.5765;corn
988;1.0000;0.4852;acorn
989;0.9800;0.4327;hip___rose_hip___rosehip
990;0.9800;0.6109;buckeye___horse_chestnut___conker
991;0.9400;0.7135;coral_fungus
992;0.9400;0.6683;agaric
993;1.0000;0.7193;gyromitra
994;0.9800;0.7300;stinkhorn___carrion_fungus
995;1.0000;0.7323;earthstar
996;0.9600;0.8299;hen-of-the-woods___hen_of_the_woods___Polyporus_frondosus___Grifola_frondosa
997;0.9800;0.7295;bolete
998;0.9600;0.6092;ear___spike___capitulum
999;0.8400;0.4981;toilet_tissue___toilet_paper___bathroom_tissue
